,ID,g_mag,g_mag_err,rp_mag,rp_mag_err,bp_mag,bp_mag_err,parallax,parallax_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,tm_ID,K_mag,K_mag_err,ra,dec,mem_prob,Bp_Rp,Bp_Rp_err,value,DSouto_feh,DSouto_feh_err,APOGEE_feh,APOGEE_feh_err,TELESCOPE,FIELD,SNR,ASPCAPFLAGS
225,604969267746269696,15.576284,0.0004447815875198996,14.931432999999998,0.002212751283385845,16.072525,0.0028002740553101377,1.1519736640361942,0.046090941123092366,0.20600000000000002,0.3665123,0.032629042999999996,846.657160182078,34.561824425783016,08504559+1155357,13.594000000000001,0.037000000000000005,132.68994265953998,11.92656936869,1.0,1.1410923000000002,0.0035690058877744634,-3.2972029999999997,,,,,,,,
226,604969443840314496,15.531122,0.00043127898226537434,14.8938,0.0024358582567444802,16.024544,0.0034106259824616203,1.0355337264169244,0.05083060467123777,0.3657,0.47262390000000004,0.050856322,938.723069181275,47.207438832816926,08510246+1155221,13.613,0.034,132.76022215985,11.922824773150001,1.0,1.130744,0.004191154380262381,-3.2908477999999994,,,,,,,,
227,604969546919528576,14.756734,0.0002795653708179751,14.207060999999998,0.0013058332656905429,15.155253,0.002215090388450828,1.164650550873602,0.03250049644709173,0.1692,0.71101785,0.047245502,837.729826752518,23.596192653857088,08510160+1156163,13.177999999999999,0.024,132.75663448395,11.937858727610001,1.0,0.9481925999999999,0.0025713471074110678,-3.201027,,,,,,,,
228,604969615639180416,14.404067999999999,0.0002817073610672133,13.895522,0.0012018173534036466,14.755324,0.0014348302127906178,1.0722984625668042,0.030197853279143892,0.16699999999999998,1.1224722,0.07657838,907.860974339786,25.74999317424499,08510914+1157003,12.934000000000001,0.027999999999999997,132.78805127243,11.95008761473,1.0,0.85980225,0.0018716577386047148,-3.1798248,,,,,,,,
229,604969714422619136,14.792496,0.00027578173007530046,14.248657999999999,0.0015625904114854876,15.181873999999999,0.0017186356322158494,1.1242338629292488,0.03366944970864398,0.1015,0.73606354,0.05207634,867.030563900896,26.232113016475978,08505706+1156507,13.209000000000001,0.027999999999999997,132.73772698393,11.94741436347,1.0,0.9332161,0.0023227994382615897,-3.2929506,,,,,,,,
230,604969748782357760,15.447460000000001,0.00037443339955585517,14.819938,0.0015533217819412597,15.914670999999998,0.0033594028184789626,1.1062617480987973,0.05055930640305455,0.1777,0.46106678,0.046228500000000006,880.568337329693,41.21246850085504,08505993+1156396,13.597000000000001,0.037000000000000005,132.74966289134,11.94432419227,1.0,1.0947332,0.0037011344011069853,-3.342226,,,,,,,,
231,604969924876649088,14.350588,0.00021449099012309404,13.849469000000001,0.001582852072076272,14.692747,0.0016593215467864226,1.1487070209263204,0.028524021179593743,,1.0260354,0.06164193,849.064486670675,21.211931585531946,08505834+1158148,12.917,0.023,132.74306072143,11.97077638023,0.993,0.84327793,0.002293200531507403,-3.1883106,,,,,,,,
232,604970096675364352,15.475778,0.00043067870609251203,14.847145999999999,0.0014662577514116374,15.959271,0.003001366000912625,1.174302340532846,0.04627731716371121,0.124,0.38482437,0.033721864,830.996786463201,33.414100138472925,08504123+1156159,13.555,0.036000000000000004,132.67174855937,11.93769640298,1.0,1.1121253999999998,0.0033403756772268827,-3.3053226,,,,,,,,
233,604970508992220288,15.479553,0.0004341684758423367,14.858042000000001,0.0016799894585001554,15.956209,0.0018823302025275926,1.1894725233753063,0.0485034756864836,0.016,0.37071735,0.033368497999999996,820.6795239118691,34.201872141437995,08503991+1158324,13.545,0.03,132.66621402328002,11.97565616394,1.0,1.0981674,0.002523000509714419,-3.3614406999999997,,,,,,,,
234,604970783870102656,14.085517999999999,0.00018932531617752286,13.588087,0.0008743976493767674,14.425010999999998,0.0012687219617402489,1.1699161057979568,0.02768691543477533,0.187,1.2622681,0.073952556,834.064419382984,19.847352439244897,08505849+1159394,12.64,0.021,132.74367683632,11.99429319604,1.0,0.8369235999999999,0.0015408525774510814,-2.9470692,,,,,,,,
235,604970921309068544,15.231743,0.00032935169937198434,14.62227,0.001554295982260331,15.686537,0.0016922034614048054,1.1775661093886458,0.0439714137943916,0.2,0.46713796,0.039115936000000004,828.7583562481261,31.518856665922044,08504842+1159469,13.322000000000001,0.03,132.70170599631,11.996349785939998,1.0,1.0642672,0.0022976920061794645,-3.240756,,,,,,,,
