ID,OC,ra,dec,g_mag,g_mag_err,Teff,Teff_err,ref,cal_lum,cal_lum_err,mem_prob
2051293461661942016,NGC6791,290.27789765408,37.80231716271,17.98481,0.0016083502572816586,5632.0,83.0,A,1.181103454371495,0.042361865116272365,0.9
2051293633460636416,NGC6791,290.27434222608997,37.82203627434,17.220458999999998,0.0009833619961707868,5569.0,56.0,A,2.4010004504484512,0.08578384312601227,1.0
2051293667820377344,NGC6791,290.28496425018,37.8356846586,17.19161,0.0008764601013829297,5043.0,108.0,A,2.658073209172639,0.11882038756912296,1.0
2051293835318206208,NGC6791,290.25909519504,37.84824243958,17.130308,0.0011760639968275285,5592.0,6.0,A,2.6035079583993803,0.0919165577218118,1.0
2051294183217063936,NGC6791,290.18502079806,37.83412535092,17.349268,0.0010267456888791774,5702.0,40.0,A,2.1094787830111588,0.07427001466101132,1.0
2051294286296280192,NGC6791,290.15791761819,37.8190145357,17.316976999999998,0.0010623791976861019,5462.0,95.0,A,2.2204414801752805,0.08269263314436097,1.0
2051294316354467456,NGC6791,290.13754906316,37.829257655949995,17.910320000000006,0.0015709935148939301,5482.0,74.0,A,1.2828236189316111,0.04687477366139589,0.9
2051294355015399680,NGC6791,290.14609700951,37.83670798411,17.804577,0.001348807009137731,5509.0,87.0,A,1.4101027355759392,0.05167695055880535,1.0
2051294419433771136,NGC6791,290.18634654102,37.85476454536,17.587572,0.0011993494759001124,5627.0,48.0,A,1.7035744806047568,0.060372207600388375,0.9
2051294526814152832,NGC6791,290.21022329848,37.83428072311,17.138834,0.001195966649771831,5427.0,43.0,A,2.6266853654408555,0.09527943408030398,1.0
2051294659951945216,NGC6791,290.23592563847,37.854482500429995,17.707773,0.0012841736331810592,5549.0,89.0,A,1.5355826734740736,0.055919603784147336,0.9
2076282440392687104,NGC6819,295.49036898741,40.00241770031,15.369185,0.00039505392541841846,6588.0,32.0,I,3.6045494189132543,0.1132601408415138,1.0
2076294363221905536,NGC6819,295.46591790758,40.04201677481,15.612695,0.00044920820415476795,6488.0,32.0,I,2.8812112552593696,0.08664516723931495,1.0
2076294741179177088,NGC6819,295.34915843326,40.015939776719996,15.04033,0.000359224928238588,6426.0,32.0,I,4.883251665133043,0.1431761487519172,1.0
2076294775538919680,NGC6819,295.35507282045,40.01797043886,15.840329999999998,0.0005681147342806673,6364.0,32.0,I,2.338764265290099,0.06696895607688523,1.0
2076295153496051968,NGC6819,295.34190195047,40.05212194114,16.151310000000002,0.0005926137180416129,6311.0,32.0,I,1.7575477442253715,0.04938059309936112,1.0
2076295187855804800,NGC6819,295.35358929285,40.07018780222,15.194269,0.00039467519532733713,6455.0,32.0,I,4.236767700644663,0.12567885883086774,1.0
2076295256575314944,NGC6819,295.40959929788,40.05727640691,15.786173000000002,0.0005307943989707811,6360.0,32.0,I,2.458501393708296,0.07029218965603319,1.0
2076295462733781632,NGC6819,295.41785576177,40.09061579244001,15.133864,0.0003573474625018861,6320.0,32.0,I,4.485668410462684,0.12641114830463532,1.0
2076295668892210048,NGC6819,295.40746106578,40.099432148640005,14.488764000000002,0.00035410324931438455,6385.0,32.0,I,8.119114064767716,0.23429752474738216,1.0
2076295668892218112,NGC6819,295.41050681034,40.10623588496,15.895245999999998,0.000588051477135003,6385.0,32.0,I,2.2228796279088523,0.06415400210258768,1.0
