ID,g_mag,g_mag_err,rp_mag,rp_mag_err,bp_mag,bp_mag_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,ra,dec,mem_prob,Bp_Rp,Bp_Rp_err,value
2051097748594405376,17.27287,0.0012127603373579044,16.661158,0.0034828870450516777,17.73551,0.008724492432021731,,,,3631.52392166061,1481.3759093044896,290.27705311552,37.61424443434,0.9,1.0743523,0.009394001829092502,-1.9804106
2051097881734095872,17.94909,0.0014229019814944901,17.326155,0.008892192017809102,18.425804,0.020592820010560186,,,,5186.7676944062,2241.6766160118004,290.29558560015,37.63779222855,1.0,1.0996494,0.022430677985047977,-2.5617657
2051097920393102336,17.746962,0.0012941073107107868,17.126373,0.010321936325437056,18.2237,0.015054145711594252,,,,3086.99736010753,1374.19249075678,290.26235349707,37.634783127220004,0.9,1.0973263,0.018252935999786134,-2.368351
2051098023472304128,17.270414,0.001141074781334692,16.62107,0.0038733963127095734,17.758987,0.011203224889318013,,,,5181.95182526053,2056.8000643920795,290.24811866881,37.63615150821,0.9,1.1379166,0.01185392116204367,-1.7395897
2051098053532782720,17.373281,0.0013871733545735415,16.729559,0.004839467417755828,17.836166,0.011095616537013773,,,,3462.25322702803,1438.6666482782202,290.22016576615,37.63638145097,0.9,1.1066074,0.012105087823885202,-1.9598656
2051098057832032768,17.337727,0.0010180089552459391,16.724068,0.006861388748578767,17.782232,0.012397465532461986,,,,3642.32204163575,1461.9372842535504,290.23016856603,37.64425352349001,1.0,1.0581646,0.01416953800191475,-2.1059723
2051098057832498944,17.777071,0.0014912286129155545,17.16425,0.009637650612570848,18.259811,0.03124781303327977,,,,2580.60724939033,1258.0418537151504,290.22868570738996,37.64680356316,1.0,1.095562,0.032700307776728894,-2.405076
2051098126551548800,17.815237,0.001474126147741561,17.20384,0.00809324868776575,18.27808,0.022044488264642535,,,,4965.99453555829,2185.0990705548493,290.26648191657995,37.64999990324,1.0,1.0742397,0.023483188394508622,-2.523201
2051098126551552128,17.566687,0.0012077575379129393,16.975332,0.0076319848469001,18.020643,0.010562257516338311,,,,4740.02627994137,2059.1453342226396,290.25895822252005,37.66110489582,1.0,1.045311,0.013031058151384249,-2.383133
2051098195271014144,17.925426,0.0016330459491525515,17.25959,0.016630858732502328,18.288475,0.02189456478266695,,,,3585.11071842684,1862.3739715817105,290.24260030605,37.66143333771,1.0,1.0288849,0.027494680016374964,-2.8034706
2051098367069611904,17.297739,0.0010971603871431338,16.682749,0.004922657359648815,17.762045,0.01125757589456247,,,,2860.11969262282,1008.4333166144702,290.1640480894,37.62570748738,1.0,1.0792961,0.01228680473118779,-1.9867411
2051098435789124096,17.866858,0.0014132072881824333,17.259739,0.006874854635654656,18.304722,0.017089296519865932,,,,2790.755121493,1410.03547426969,290.19718087102996,37.63865197452,1.0,1.0449829,0.018420306235382846,-2.684534
2051098500207597696,17.450022,0.0012126928054884988,16.821898,0.011142293726711133,17.870396,0.018470925293241403,,,,3361.53811063191,1372.1589695188395,290.19281488676,37.647095102579996,1.0,1.0484982,0.02157141142069316,-2.2545166
2051098710667030016,17.487967,0.001291256487242847,16.87058,0.008160067237678025,17.9705,0.010572746833873757,,,,5579.10570956225,2276.5447956954404,290.17846983474,37.657320257929996,1.0,1.0999203,0.013355510957526628,-2.0996284
2051098740727576064,17.950579,0.0016145566928741923,17.319132,0.006259347085255975,18.40101,0.019437880663637556,,,,3972.04048412757,1982.2753902622003,290.16169484578,37.66342033473,1.0,1.0818787,0.020420838147037875,-2.6298962
2051098745026762496,17.299599,0.0011720825944319762,16.663773,0.005864396843691697,17.778503,0.011500553812449148,,,,4969.28912607886,2030.5335174900401,290.16184931865,37.66738678251,1.0,1.1147308,0.012909449575149971,-1.8557205
2051098848106018688,17.389029,0.0010959292340636116,16.786343,0.0056316119224163195,17.817404,0.009837815171686777,,,,4399.72371521305,1831.7204542621002,290.22269953007003,37.65548576323,1.0,1.0310612,0.011335680843997513,-2.2589111
2051098912528504192,17.35093,0.0011838755812253407,16.693857,0.00986924985317158,17.77994,0.010360103895353622,,,,3821.49250272722,1522.8448749387799,290.21580536707995,37.6796076241,1.0,1.0860825,0.01430852352225234,-2.0144825
2051098981245786624,17.724134,0.0014449647763562306,17.102194,0.006900863074160803,18.183483,0.01248207320539415,,,,3272.62007554036,1561.7584540314797,290.24743637834,37.696803026670004,1.0,1.0812893,0.014262680767413069,-2.4056625
2051098985539889408,17.983133,0.0014817216826781558,17.341923,0.01323686665509302,18.39996,0.024066046153163424,,,,2912.88302707542,1451.83570028236,290.24457913665003,37.68724847925,1.0,1.0580368,0.0274661467317661,-2.7518578
2051099015614067456,17.527739,0.00132941221843942,16.914642,0.010080092003742467,17.97401,0.010738301049888856,,,,3308.36381772038,1397.11691680713,290.22680858199,37.684173185729996,1.0,1.0593681,0.014728182652383046,-2.2914705
2051099019904733696,17.426388,0.00116885469877409,16.83578,0.007487691252966722,17.863914,0.011148701398843545,,,,2447.13737167929,755.6613318250602,290.22640398157,37.67671273157,1.0,1.0281353,0.013429782692967537,-2.3072433
2051099019904745344,17.530064,0.0014107489598796004,16.913517,0.007725066018468356,18.012579,0.013677056726643025,,,,4556.06048999092,2044.12659994962,290.22720315877,37.68918839892,1.0,1.099062,0.015707912836959142,-2.1449432
2051099054264493440,17.289595,0.0012587754581206024,16.603638,0.008700219329153928,17.773867,0.018602131217098344,,,,4588.68004532793,1872.8285044956601,290.23038997912005,37.69826391933,1.0,1.170229,0.020536141365736855,-1.637598
2051099054264507648,17.438845,0.001206748974703,16.781143,0.006666127398919031,17.914818,0.013804975024012942,,,,3530.72737567098,1493.5147085501003,290.23753673382004,37.7073983081,1.0,1.1336746,0.01533018557983693,-1.9239273
2051099054264913408,17.533258,0.0012302182253469528,16.896357,0.008581851508589181,17.961044,0.019700784697190603,,,,4240.78536444795,1906.3766940108999,290.23317521814,37.69495101654,1.0,1.0646877,0.021488813205957507,-2.2770424
2051099118684719488,17.412798,0.0013171166997706677,16.78789,0.006026167629144883,17.863409,0.018520165575564882,,,,2747.39720513783,998.1675383597499,290.19664335112003,37.68300989507,1.0,1.0755196,0.019475914079726583,-2.115962
2051099191703417728,17.334904,0.0011469129010017753,16.70584,0.008564487777360933,17.80253,0.01614804421229683,,,,5523.35519978827,2272.723800424131,290.19716505203996,37.69806046755,0.9,1.0966911,0.01827867015870843,-1.9586744
2051099221763945984,17.438665,0.001208965419737651,16.78611,0.008137610792479913,17.92271,0.016743843012926106,,,,5186.06544441632,2150.44695277163,290.21595996815,37.69215709172,1.0,1.1366005,0.018616578317494328,-1.912776
2051099221763956352,17.351559,0.001425090450463445,16.716576,0.006559312021881013,17.810795,0.01329273551778772,,,,3921.36809636842,1745.7315517841798,290.21974004977,37.69869397956,1.0,1.0942192,0.014823002116516342,-1.9845991
2051099226063175424,17.38601,0.0013123805094002647,16.75034,0.0078182337284196,17.85541,0.013042313637920307,,,,4278.7074556884,1880.5849382809802,290.21787845916,37.69890127202,1.0,1.1050701,0.015206140985209886,-1.9783592
2051099256125949696,17.714348,0.0016360725281573466,17.05754,0.010438948153022673,18.145718,0.021215878876383293,,,,3570.72504885872,1734.3392946625295,290.22613964066,37.711629650220004,1.0,1.0881767,0.023644981603690503,-2.3700476
2051099290483438208,17.551119,0.0013507631114403854,16.947891,0.008947437470873478,18.009607,0.016274284847813552,,,,4046.39034770819,1834.2961609578401,290.19791609578,37.70612453022,1.0,1.0617161,0.018571725407268022,-2.3060455
2051099294782648832,17.294975,0.0013045494400938966,16.71705,0.006743324046851855,17.7045,0.010751062302024316,,,,4852.45729766037,1984.17907698218,290.20191987814997,37.71169937178,1.0,0.98744965,0.012690853392221457,-2.3284016
2051099294782649088,17.247547,0.0010222386450199172,16.621794,0.005698952703107251,17.710194,0.013240874979570338,,,,3084.21609764607,1273.0706041924795,290.20749061416,37.70664907915,1.0,1.0883999,0.01441522917392801,-1.9024105
2051099844538534400,17.79242,0.0014591760329306443,17.090279,0.00863502221834313,18.37144,0.02917723957106119,,,,5096.49915323466,2247.7467457081093,290.37779758435,37.60557700362,1.0,1.2811623,0.030428192810260327,-1.7244234
2051099878898307328,17.663563,0.001270048856072924,17.047977,0.011631909073296866,18.16215,0.012340763575877866,,,,3238.22986865428,1347.6324075329703,290.38288086867,37.62948178718,1.0,1.114172,0.01695864836374526,-2.2217808
2051100016337315712,17.437185,0.0011191998927736263,16.829718,0.00840731070369073,17.90014,0.012184734574089251,,,,3476.72960888392,1393.4454842263299,290.42696614697,37.62849552045,1.0,1.0704231,0.014803737025136546,-2.159461
2051100046395072768,17.479967,0.0012058869659479518,16.893585,0.007908699347056644,17.905787,0.0146855344055796,,,,4011.83747474166,1703.3595543994898,290.45360217221,37.61902934263,1.0,1.0122013,0.0166797016202208,-2.4205742
2051100463013783040,17.407621,0.0012246260981519084,16.815897,0.008101863671959893,17.863104,0.014818551840489524,,,,4967.72390953699,1992.4561194261005,290.33924037819,37.60390253606,1.0,1.0472069,0.016888743991436986,-2.216958
2051100566093031936,17.663752,0.001436695523080866,17.066551,0.008384985712866952,18.150328,0.01618606304730633,,,,4733.36499794897,2049.16806017807,290.34814792361,37.62821863642,1.0,1.0837765,0.018229004974939206,-2.3359528
2051100905388596736,17.99367,0.0015596660706027761,17.333164,0.008434859964844174,18.46778,0.015552022677307023,,,,4658.13505895457,2153.88132108471,290.36381657788996,37.665901597040005,1.0,1.134615,0.017692152836271877,-2.4752254
2051101081489191296,17.283869,0.0010795021268030578,16.653778,0.007392059756453077,17.752695,0.010371149875506651,,,,3334.61626604154,1152.0978387005603,290.37987564419,37.66693008446,1.0,1.098917,0.012735905824997088,-1.899292
2051101425086632960,17.498934,0.0010338635928041715,16.898167,0.004957460348444156,17.955305,0.008699174295677153,,,,4761.32958675921,1833.4893660808102,290.39153372612003,37.70578877639,1.0,1.0571384,0.010012594395708145,-2.2710266
2051101493806097280,17.328756,0.000979996873446434,16.710594,0.010785519768623115,17.802393,0.007502687378212973,,,,4352.13299480738,1639.5274852082603,290.37330148922,37.71266039217,1.0,1.0917988,0.013138407611828622,-1.9708729
2051101493806097536,17.630764,0.0012165915902450464,17.039886,0.007031475934033504,18.081661,0.010809667737666635,,,,3166.90420208286,1189.16886423891,290.37946471924,37.70663274315,0.9,1.0417747,0.012895370115263975,-2.4604712
2051102009202282240,17.9074,0.001426916945910094,17.308344,0.0077926412861209614,18.392921,0.015279029239469435,,,,4070.46443614013,1889.51119847764,290.48301775884,37.70787667851,1.0,1.0845776,0.0171515011796262,-2.5765972
2051102142346121600,17.883823,0.001323499498449824,17.2708,0.011270371978372464,18.336702,0.01567786524949554,,,,2663.15812098544,974.5850619889202,290.5327070284,37.7062531872,1.0,1.0659027,0.01930846299714773,-2.6230507
2051102382857428608,17.742535,0.0011224158009351826,17.147566,0.008475121446386047,18.204699,0.011980496752999233,,,,3458.22876757813,1512.5627031343201,290.49980653468,37.72691332098,1.0,1.0571327,0.014675148584584003,-2.5146494
2051102696397015936,17.341238,0.0011342241418200525,16.71164,0.00503904796074458,17.841534,0.008844294681394391,,,,4974.91773985493,1848.72067871743,290.44489848773,37.71235813926,1.0,1.1298943,0.010179074258596665,-1.840497
2051102696397019520,17.635817,0.0011439702151662791,17.01257,0.007485681638934045,18.099848,0.014585590127438267,,,,5030.76839397162,2078.6331441537204,290.44634397137,37.71594782901,1.0,1.0872784,0.016394354789533466,-2.2948856
2051103070052222976,17.987057,0.0014891329226866031,17.392681,0.008514686092286963,18.4859,0.011602066947174737,,,,3064.59328977781,1358.6320071655205,290.43469478729,37.7554018442,1.0,1.0932198,0.014391241666267353,-2.623845
2051103108713927808,17.244282,0.0008702548934205535,16.651592,0.006033796316717999,17.67319,0.01077221582571493,,,,3329.58166170026,938.7268098303402,290.44594268203997,37.76257305133,1.0,1.0215969,0.012346956377481169,-2.1496563
2051103211793167104,17.316355,0.00095640100582213,16.7279,0.005756503055250476,17.782333,0.008042751116530251,,,,3454.00672973201,1049.76253081082,290.48229260462,37.74907331777,1.0,1.0544338,0.009890559789392947,-2.0985909
2051103589750302208,17.885284,0.001368650258286443,17.291357,0.008838048108496824,18.347511,0.013095855422980203,,,,3074.9266100943,1293.1998856025998,290.45788315054,37.78691036402,0.9,1.0561543,0.015799130470620978,-2.661068
2051103757249359104,17.808033,0.001399333362451477,17.196028,0.007947498364878104,18.31399,0.016357268167704275,,,,4476.14766015264,1963.5609606048902,290.30269185298,37.639767109590004,1.0,1.1179619,0.018185789841794933,-2.3520384
2051103791609120512,17.515297,0.001190506235179905,16.903303,0.005955038526451345,18.007381,0.013711380899652837,,,,4570.98393314031,1860.7296519115098,290.31823359291,37.662394748649994,0.9,1.1040783,0.014948727371481643,-2.1113663
2051103795903369856,17.319021,0.0015178476800037386,16.361822,0.06343522570917245,17.484205,0.06659209056272032,,,,4877.59774644675,2116.209011122771,290.30560569476,37.659862911350004,1.0,1.1223831,0.09197029078070373,-1.846447
2051103864627902720,17.41542,0.0011352737471355997,16.812628,0.006435645715572096,17.88878,0.011411625716936546,,,,3693.89633371237,1384.2853706377396,290.29979276417004,37.6675256089,1.0,1.0761528,0.013101249454911125,-2.11621
2051103864627915904,17.63425,0.0013490012717110155,17.003231,0.010535775669264696,18.120255,0.01686067473172655,,,,3948.66581145644,1698.1556872369897,290.30765461672996,37.671497181919996,0.9,1.1170235,0.019881773596994612,-2.181775
2051103898987679488,17.726463,0.0013140910381078453,17.108572,0.009425753497837268,18.206173,0.011588629729179144,,,,3928.98784892727,1787.9779044375396,290.32830932149,37.671641174,1.0,1.0976009,0.01493791042957502,-2.3468227
2051104070786348544,17.81233,0.0013157628792505,17.168406,0.00866740303517708,18.254986,0.018789877452356173,,,,3037.52415145249,1253.7165342695603,290.29492333543,37.68735082684,0.9,1.0865803,0.020692592153926964,-2.4740162
2051104135206536448,17.565542,0.0013332684756189003,16.929934,0.007410720676855769,18.032309,0.010441688817036434,,,,3718.37502462577,1573.8495225341198,290.2818333448,37.69346048693,0.9,1.102375,0.012804204243224229,-2.1679983
2051104139505826688,17.480232,0.0013227010004213252,16.835224,0.007190438227827052,17.96371,0.01365155920473038,,,,3605.4548097409,1416.38334960367,290.28860609186,37.69483122811,1.0,1.1284866,0.015429435201213796,-1.9847698
2051104169575052544,17.774601,0.0013963703546152474,17.137407,0.009464567645927248,18.211168,0.017391327913582503,,,,4783.62146876184,2119.08727952355,290.29950534458,37.68921499739,0.9,1.073761,0.01979990725539104,-2.4843597
2051104173865576960,17.367191,0.0010450303562207503,16.72169,0.004138274556969728,17.860332,0.012592709232795351,,,,5206.41779530345,2027.4181711595502,290.29444247867,37.69961628907,1.0,1.1386433,0.013255249606499014,-1.833641
2051104276944825216,17.73036,0.0012506797578482288,17.133743,0.007938172531462447,18.166893,0.01341290128489993,,,,3704.49834067254,1573.3943456682696,290.29839795584,37.72441443104,1.0,1.0331497,0.015585907224725006,-2.592411
2051104276944831744,17.654312,0.0013619449040471916,17.044415,0.006824268973442629,18.101149,0.014422944406058971,,,,3238.05226209755,1261.85861493039,290.29901995941003,37.72870556869,1.0,1.0567341,0.015955938466983365,-2.4279213
2051104307002743168,17.840445,0.0011795155998658646,17.197329,0.009662007587214937,18.325106,0.014992642120849846,,,,3304.80484032837,1440.2614166170997,290.34419141226005,37.70443047189,1.0,1.1277771,0.0178363031029213,-2.347643
2051104513172625408,17.784506,0.001249469360139701,17.121176,0.010754076780157114,18.300896,0.02060557988253709,,,,3417.91204659285,1526.27905486081,290.35817995753996,37.72245596918,1.0,1.1797199,0.02324306541076567,-2.096918
2051104581892011008,17.721043,0.0011900098942156346,17.089636,0.010461701202029895,18.181837,0.01075143854487222,,,,4003.36462217405,1657.9721785575503,290.33186192453996,37.72449368144,1.0,1.0922012,0.015001354033043745,-2.3616505
2051104650602656256,17.770378,0.0012231725059104375,17.129288,0.00744303487557599,18.185993,0.013816945211693197,,,,2756.49085423073,1088.03281126635,290.30422804096,37.7319291508,1.0,1.0567055,0.015694162709172226,-2.544095
2051104654901970048,17.267376,0.0009605775294661491,16.664478,0.005683921330104839,17.706287,0.011916419901661226,,,,3116.52799768781,955.3056416720501,290.30707865016,37.73504913719,1.0,1.0418091,0.01320257645156916,-2.0969543
2051104654902271872,17.747599,0.001356951991664197,17.122072,0.010091212088030418,18.146366,0.01232960077543189,,,,3442.58688249085,1483.2023353708305,290.30945847364,37.73933822562,1.0,1.0242939,0.015932721571882875,-2.6428585
2051104684959912576,17.991217,0.001463238883979161,17.343712,0.009886245437919723,18.491764,0.015478589562759092,,,,3870.2593304821,1903.21353382007,290.33409201055997,37.7437917547,0.9,1.1480522,0.01836639822368946,-2.4223833
2051104723621499008,17.496302,0.0011581946503852558,16.86748,0.006169122118157341,17.955957,0.012954346105096898,,,,3220.1904000671,1187.3788734037598,290.34047606213,37.7422720513,1.0,1.0884781,0.014348280409839268,-2.1508713
2051104753679398528,17.929989,0.0013219435022981715,17.28981,0.010489921350948636,18.437052,0.015316299163163976,,,,3387.84886392438,1606.3562226142399,290.35652159715,37.75170687227,1.0,1.1472416,0.0185641447420727,-2.3641949
2051104753679410944,17.915552,0.0014910269574760114,17.299181,0.006807279630376265,18.386213,0.013506703441945532,,,,3618.40019292074,1665.71327122911,290.35703764593,37.76413894895,1.0,1.0870323,0.015125147729354544,-2.5755434
2051104757981260800,17.918564,0.001660353206386937,17.302177,0.012101631695030157,18.36245,0.011980439307304913,,,,4124.24043357796,1937.0354508034998,290.34806539359,37.75673274235999,1.0,1.0602722,0.01702881134073001,-2.6789055
2051104788039134336,17.814905,0.0013261807161805525,17.203753,0.009403151512728455,18.26696,0.011889767218082277,,,,4023.62012153326,1798.52083620855,290.3382879917,37.749098737720004,1.0,1.0632076,0.015158688032660062,-2.5642395
2051104792340976000,17.276545,0.0011633536224081545,16.667847,0.006749096955566786,17.721579,0.00829768399914819,,,,5734.70962264813,2105.8431411448,290.33213164471,37.75126104360999,1.0,1.0537319,0.01069588095789032,-2.0614128
2051104826700743936,17.822754,0.0013811113622325876,17.183859,0.014017692688741175,18.267548,0.02043898604111449,,,,4544.78460324312,2020.4755136900803,290.34272453878,37.76848916278,0.9,1.0836887,0.024784024263724017,-2.4952831
2051104856761054848,17.731262,0.001386514440197586,17.120075,0.00944639120655909,18.173773,0.01692157842881399,,,,4518.61137801951,1958.7830230498103,290.26189639655,37.70431434654,1.0,1.0536976,0.0193797348627338,-2.5162582
2051104861060297984,17.300663,0.0010873962002081827,16.69095,0.006166938634818421,17.737461,0.017935568674929087,,,,3974.22792933143,1549.72318456529,290.25662583899,37.694259094290004,1.0,1.0465107,0.0189661739899937,-2.1126099
2051104891120791680,17.246588,0.0011356634991736157,16.625904,0.0054057710498114425,17.7184,0.010937586866135982,,,,3251.35379894947,1097.85802931132,290.27083113457996,37.70296093203,1.0,1.092495,0.012200539623199043,-1.8860941
2051104895420076032,17.241005,0.0010064683112769915,16.620613,0.005676118118527649,17.698315,0.009783361331456382,,,,3850.95177712125,1396.32110646306,290.27294263944,37.71633732932,1.0,1.0777016,0.01131072393073555,-1.9359865
2051104929775861760,17.84906,0.0014505918296597855,17.117083,0.012706034552129554,18.212639,0.017067118938031693,,,,3621.7694023847,1647.2350260595804,290.2473730089,37.70349311121,1.0,1.0955563,0.02127744963299949,-2.477087
2051104929779785600,17.951313,0.0015055863056051143,17.28673,0.013535708885316048,18.35645,0.019865809528941975,,,,3808.31193361983,1785.4629923587595,290.25584674371004,37.7060299514,1.0,1.0697193,0.024038839474238884,-2.6762276
2051104964139530624,17.42905,0.0012876050095749776,16.79741,0.007586317149758915,17.832035,0.013080464343495182,,,,4143.38444898577,1745.02221052203,290.25021261642996,37.7192309538,1.0,1.034626,0.015121202178999362,-2.2855654
2051104964139542144,17.425116,0.0012411918737344812,16.820139,0.005047200669354925,17.85823,0.009316432991894193,,,,4704.6987808025,1843.2268079777305,290.25676677023,37.72286858845,1.0,1.0380917,0.010595761335986734,-2.2686348
2051104964139549824,17.958092,0.0016970190289821543,17.391685,0.008356269215303507,18.334269,0.019466242002319677,,,,3048.63870743242,1386.7000751538803,290.26548923829,37.72189739807,1.0,0.9425831,0.021183998982522254,-3.1597672
2051104994200024448,17.308525,0.0014173784377939365,16.68302,0.008093874788207446,17.75688,0.011184619557809226,,,,5082.96117269575,1922.63105649099,290.28113917277,37.71842556655,1.0,1.0738602,0.013806032150480773,-2.017912
2051105028559781888,17.87877,0.0015621980002519396,17.14092,0.020501241489141394,18.151665,0.023751466342507518,,,,3293.75941896542,1451.5912696985797,290.2902051155,37.73623686769,0.9,1.0107441,0.03137567618419339,-2.8248425
2051105032854180096,17.383238,0.0013248437244803262,16.580471,0.012932406245075351,17.651186,0.023232459952229105,,,,3460.41875683334,1354.1655508274798,290.29272484173,37.73845440858,0.9,1.070715,0.026589364917567946,-2.1044197
2051105067213839744,17.616184,0.0012464559642424728,17.00035,0.010514870632963334,18.01101,0.015848069619226596,,,,4921.89122005437,2025.28913121593,290.26916639637,37.74189394008,1.0,1.0106583,0.019019038227097808,-2.5625782
2051105067218772992,17.792849,0.001383011190333703,17.130774,0.009781186640933973,18.239105,0.022984247232426452,,,,3863.99974853662,1702.5782070978598,290.26759765527,37.72641580789,1.0,1.1083317,0.02497893578489861,-2.3729668
2051105097281783040,17.611364,0.0016112217768709032,17.043348,0.010178618074699382,17.937258,0.013446244422880638,,,,2743.21004920224,1029.65614922769,290.27405496682,37.74172156529,0.9,0.89390945,0.01686433381401251,-2.9955664
2051105101578549760,17.593811,0.0012859903419466206,16.993097,0.010291975670133872,18.004261,0.016136086522229597,,,,4992.51808770855,2042.5838908770593,290.28184843257003,37.74460509157,1.0,1.0111637,0.019138914583839577,-2.538309
2051105131636983808,17.569498,0.0012794184764203138,16.920944,0.00777752608443668,18.024563,0.015977045858098084,,,,3819.5354625992,1624.8663814917704,290.23989784387,37.72441968324,1.0,1.1036186,0.01776952183785096,-2.1672907
2051105135938213888,17.776484,0.0013302284680983653,17.159801,0.007922861677139379,18.193401,0.015261623306339872,,,,3355.63953603705,1491.2959173189597,290.24302427098,37.71791434594,1.0,1.0335999,0.017195606505724076,-2.6368465
2051105135938216448,17.475506,0.0012173224783860698,16.778038,0.014037297107937819,17.864,0.01863852929527965,,,,2729.09640242012,886.7787804293503,290.23624605201,37.72709169112,1.0,1.0859623,0.0233332484748163,-2.1395092
2051105170297976832,17.680223,0.0016257839473481004,16.954584,0.0013561808031758982,17.982601,0.0667886676921309,,,,3866.0065405319,1673.3374810569003,290.25393107517004,37.73045889619,1.0,1.028017,0.06680243527342991,-2.5615215
2051105170297980416,17.540586,0.0012892650027452291,16.90003,0.008055646309145539,17.997097,0.008716132590535688,,,,3791.01175221761,1588.2991334429003,290.2465730809,37.74181159285,1.0,1.0970669,0.011868631125527851,-2.1629486
2051105170297981312,17.406702,0.0011811451394272826,16.76887,0.00807402462370707,17.78625,0.01951005190624868,,,,2971.28441909972,961.8497967385802,290.25647034227,37.73209031316,0.9,1.0173798,0.021114734168555045,-2.3278904
2051105170297984768,17.811264,0.0013899323232624775,17.181538,0.01407111495641767,18.251562,0.023242476667587553,,,,4005.48433223271,1779.93013835605,290.25499176003,37.7365227632,1.0,1.0700245,0.027170001799044344,-2.5350342
2051105200358469120,17.711391,0.0014065745853163573,17.103472,0.008883749705379189,18.140293,0.01199762021006883,,,,4040.94955174148,1841.37527652895,290.21661905697005,37.73113269066,0.9,1.0368214,0.014928626846862938,-2.5596733
2051105200358472704,17.862885,0.0013824856254084034,17.226162,0.008243131015825982,18.303808,0.014152468844527385,,,,3340.57894007107,1651.42721890539,290.22178606176004,37.736540244509996,1.0,1.0776463,0.016378082407271937,-2.558073
2051105200358477568,17.392792,0.0011216473521689953,16.768501,0.006613652315441901,17.83935,0.00874267573358987,,,,5578.05312649704,2122.4947934461707,290.22904046438,37.74112641867,1.0,1.0708485,0.010962425640899515,-2.113472
2051105200358480128,17.268435,0.0012236060091367219,16.642227,0.006507742360088017,17.72286,0.009819957155670762,,,,3331.52887140701,1146.1351237108306,290.2298178108,37.73337612362,1.0,1.0806332,0.011780588659506508,-1.9524231
2051105204657686016,17.674482,0.0012596565765126866,17.06153,0.006810512489932451,18.108212,0.010276999507897767,,,,3069.79695064195,1278.7158504233498,290.22539481181,37.73169461049,0.9,1.0466824,0.012328819864887996,-2.4857864
